"","Site","Year","Month","SWE_mm","LocalityName","Region","LocalityCode"
"5346",17,2017,6,0,"Selbu_Sl","Trøndelag","SLB"
"5347",18,2017,6,0,"Maarud 1","Hedmark","M1B"
"5348",19,2017,6,0,"Nes 2","Hedmark","OLB"
"5349",20,2017,6,0,"Kongsvinger 2","Hedmark","JCDB"
"5350",21,2017,6,0,"Notodden5","Telemark","5NOB"
"5351",22,2017,6,0,"Fritsøe1","Telemark","1FRB"
"5352",23,2017,6,0,"Notodden4","Telemark","4NOB"
"5353",24,2017,6,0,"verdal_2VB","Trøndelag","2VBB"
"5354",25,2017,6,0,"Truls Holm","Hedmark","THB"
"5355",26,2017,6,0,"Drangedal1","Telemark","1DRB"
"5356",27,2017,6,0,"Furesdal","Telemark","1FYB"
"5357",28,2017,6,0,"Sub_Namdalseid","Trøndelag","1SB"
"5358",29,2017,6,0,"Malvik","Trøndelag","MAB"
"5359",30,2017,6,0,"Drangedal4","Telemark","4DRB"
"5360",31,2017,6,0,"Nome_Cappelen1","Telemark","1CAB"
"5361",32,2017,6,0,"ingen","Trøndelag","1RB"
"5362",33,2017,6,0,"Singsås","Trøndelag","LAB"
"5363",34,2017,6,0,"Stangeskovene Aurskog","Hedmark","SSAB"
"5364",35,2017,6,0,"Hi_tydal","Trøndelag","HIB"
"5365",36,2017,6,0,"Notodden3","Telemark","3NOB"
"5366",37,2017,6,0,"Drangedal3","Telemark","3DRB"
"5367",38,2017,6,0,"steinkjer_1BBb","Trøndelag","1BBB"
"5368",39,2017,6,0,"Selbu_Flub","Trøndelag","FLB"
"5369",40,2017,6,0,"Stangeskovene Eidskog","Hedmark","SSBB"
"5370",41,2017,6,0,"Maarud 3","Hedmark","M3B"
"5371",42,2017,6,0,"Fritsøe2","Telemark","2FRB"
"5372",43,2017,6,0,"Notodden1","Telemark","1NOB"
"5373",44,2017,6,0,"Kviteseid3","Telemark","3KVB"
"5374",45,2017,6,0,"verdal_1vb","Trøndelag","1VBB"
"5375",46,2017,6,0,"Sørum 1","Hedmark","SKB"
"5376",47,2017,6,0,"steinkjer_2BBb","Trøndelag","2BBB"
"5377",0,2018,6,0,"Stig Dæhlen","Hedmark","SDB"
"5378",1,2018,6,0,"Maarud 2","Hedmark","M2B"
"5379",2,2018,6,0,"Nome_Cappelen2","Telemark","2CAB"
"5380",3,2018,6,0,"Eidskog","Hedmark","STSKNB"
"5381",4,2018,6,0,"Notodden6","Telemark","6NOB"
"5382",5,2018,6,0,"namdalseid_1kub","Trøndelag","1KB"
"5383",6,2018,6,0,"Fet 3","Hedmark","FKB"
"5384",7,2018,6,0,"Didrik Holmsen","Hedmark","DHB"
"5385",8,2018,6,0,"Halvard Pramhus","Hedmark","HPB"
"5386",9,2018,6,0,"Selbu_kl","Trøndelag","KLB"
"5387",10,2018,6,0,"Kongsvinger 1","Hedmark","IAAB"
"5388",11,2018,6,0,"Nsb_Verdal","Trøndelag","1NSB"
"5389",12,2018,6,0,"Sl_Tydal","Trøndelag","SEB"
"5390",13,2018,6,0,"Nes 1","Hedmark","DDB"
"5391",14,2018,6,0,"Kviteseid2","Telemark","2KVB"
"5392",15,2018,6,0,"Bratsberg","Trøndelag","BRB"
"5393",16,2018,6,0,"Kviteseid1","Telemark","1KVB"
"5394",17,2018,6,0,"Selbu_Sl","Trøndelag","SLB"
"5395",18,2018,6,0,"Maarud 1","Hedmark","M1B"
"5396",19,2018,6,0,"Nes 2","Hedmark","OLB"
"5397",20,2018,6,0,"Kongsvinger 2","Hedmark","JCDB"
"5398",21,2018,6,0,"Notodden5","Telemark","5NOB"
"5399",22,2018,6,0,"Fritsøe1","Telemark","1FRB"
"5400",23,2018,6,0,"Notodden4","Telemark","4NOB"
"5401",24,2018,6,0,"verdal_2VB","Trøndelag","2VBB"
"5402",25,2018,6,0,"Truls Holm","Hedmark","THB"
"5403",26,2018,6,0,"Drangedal1","Telemark","1DRB"
"5404",27,2018,6,0,"Furesdal","Telemark","1FYB"
"5405",28,2018,6,0,"Sub_Namdalseid","Trøndelag","1SB"
"5406",29,2018,6,0,"Malvik","Trøndelag","MAB"
"5407",30,2018,6,0,"Drangedal4","Telemark","4DRB"
"5408",31,2018,6,0,"Nome_Cappelen1","Telemark","1CAB"
"5409",32,2018,6,0,"ingen","Trøndelag","1RB"
"5410",33,2018,6,0,"Singsås","Trøndelag","LAB"
"5411",34,2018,6,0,"Stangeskovene Aurskog","Hedmark","SSAB"
"5412",35,2018,6,0,"Hi_tydal","Trøndelag","HIB"
"5413",36,2018,6,0,"Notodden3","Telemark","3NOB"
"5414",37,2018,6,0,"Drangedal3","Telemark","3DRB"
"5415",38,2018,6,0,"steinkjer_1BBb","Trøndelag","1BBB"
"5416",39,2018,6,0,"Selbu_Flub","Trøndelag","FLB"
"5417",40,2018,6,0,"Stangeskovene Eidskog","Hedmark","SSBB"
"5418",41,2018,6,0,"Maarud 3","Hedmark","M3B"
"5419",42,2018,6,0,"Fritsøe2","Telemark","2FRB"
"5420",43,2018,6,0,"Notodden1","Telemark","1NOB"
"5421",44,2018,6,0,"Kviteseid3","Telemark","3KVB"
"5422",45,2018,6,0,"verdal_1vb","Trøndelag","1VBB"
"5423",46,2018,6,0,"Sørum 1","Hedmark","SKB"
"5424",47,2018,6,0,"steinkjer_2BBb","Trøndelag","2BBB"
"5425",0,2019,6,0,"Stig Dæhlen","Hedmark","SDB"
"5426",1,2019,6,0,"Maarud 2","Hedmark","M2B"
"5427",2,2019,6,0,"Nome_Cappelen2","Telemark","2CAB"
"5428",3,2019,6,0,"Eidskog","Hedmark","STSKNB"
"5429",4,2019,6,0,"Notodden6","Telemark","6NOB"
"5430",5,2019,6,0,"namdalseid_1kub","Trøndelag","1KB"
"5431",6,2019,6,0,"Fet 3","Hedmark","FKB"
"5432",7,2019,6,0,"Didrik Holmsen","Hedmark","DHB"
"5433",8,2019,6,0,"Halvard Pramhus","Hedmark","HPB"
"5434",9,2019,6,0,"Selbu_kl","Trøndelag","KLB"
"5435",10,2019,6,0,"Kongsvinger 1","Hedmark","IAAB"
"5436",11,2019,6,0,"Nsb_Verdal","Trøndelag","1NSB"
"5437",12,2019,6,0,"Sl_Tydal","Trøndelag","SEB"
"5438",13,2019,6,0,"Nes 1","Hedmark","DDB"
"5439",14,2019,6,0,"Kviteseid2","Telemark","2KVB"
"5440",15,2019,6,0,"Bratsberg","Trøndelag","BRB"
"5441",16,2019,6,0,"Kviteseid1","Telemark","1KVB"
"5442",17,2019,6,0,"Selbu_Sl","Trøndelag","SLB"
"5443",18,2019,6,0,"Maarud 1","Hedmark","M1B"
"5444",19,2019,6,0,"Nes 2","Hedmark","OLB"
"5445",20,2019,6,0,"Kongsvinger 2","Hedmark","JCDB"
"5446",21,2019,6,0,"Notodden5","Telemark","5NOB"
"5447",22,2019,6,0,"Fritsøe1","Telemark","1FRB"
"5448",23,2019,6,0,"Notodden4","Telemark","4NOB"
"5449",24,2019,6,0,"verdal_2VB","Trøndelag","2VBB"
"5450",25,2019,6,0,"Truls Holm","Hedmark","THB"
"5451",26,2019,6,0,"Drangedal1","Telemark","1DRB"
"5452",27,2019,6,0,"Furesdal","Telemark","1FYB"
"5453",28,2019,6,0,"Sub_Namdalseid","Trøndelag","1SB"
"5454",29,2019,6,0,"Malvik","Trøndelag","MAB"
"5455",30,2019,6,0,"Drangedal4","Telemark","4DRB"
"5456",31,2019,6,0,"Nome_Cappelen1","Telemark","1CAB"
"5457",32,2019,6,0,"ingen","Trøndelag","1RB"
"5458",33,2019,6,0,"Singsås","Trøndelag","LAB"
"5459",34,2019,6,0,"Stangeskovene Aurskog","Hedmark","SSAB"
"5460",35,2019,6,0,"Hi_tydal","Trøndelag","HIB"
"5461",36,2019,6,0,"Notodden3","Telemark","3NOB"
"5462",37,2019,6,0,"Drangedal3","Telemark","3DRB"
"5463",38,2019,6,0,"steinkjer_1BBb","Trøndelag","1BBB"
"5464",39,2019,6,0,"Selbu_Flub","Trøndelag","FLB"
"5465",40,2019,6,0,"Stangeskovene Eidskog","Hedmark","SSBB"
"5466",41,2019,6,0,"Maarud 3","Hedmark","M3B"
"5467",42,2019,6,0,"Fritsøe2","Telemark","2FRB"
"5468",43,2019,6,0,"Notodden1","Telemark","1NOB"
"5469",44,2019,6,0,"Kviteseid3","Telemark","3KVB"
"5470",45,2019,6,0,"verdal_1vb","Trøndelag","1VBB"
"5471",46,2019,6,0,"Sørum 1","Hedmark","SKB"
"5472",47,2019,6,0,"steinkjer_2BBb","Trøndelag","2BBB"
"5473",0,2001,7,0,"Stig Dæhlen","Hedmark","SDB"
"5474",1,2001,7,0,"Maarud 2","Hedmark","M2B"
"5475",2,2001,7,0,"Nome_Cappelen2","Telemark","2CAB"
"5476",3,2001,7,0,"Eidskog","Hedmark","STSKNB"
"5477",4,2001,7,0,"Notodden6","Telemark","6NOB"
"5478",5,2001,7,0,"namdalseid_1kub","Trøndelag","1KB"
"5479",6,2001,7,0,"Fet 3","Hedmark","FKB"
"5480",7,2001,7,0,"Didrik Holmsen","Hedmark","DHB"
"5481",8,2001,7,0,"Halvard Pramhus","Hedmark","HPB"
"5482",9,2001,7,0,"Selbu_kl","Trøndelag","KLB"
"5483",10,2001,7,0,"Kongsvinger 1","Hedmark","IAAB"
"5484",11,2001,7,0,"Nsb_Verdal","Trøndelag","1NSB"
"5485",12,2001,7,0,"Sl_Tydal","Trøndelag","SEB"
"5486",13,2001,7,0,"Nes 1","Hedmark","DDB"
"5487",14,2001,7,0,"Kviteseid2","Telemark","2KVB"
"5488",15,2001,7,0,"Bratsberg","Trøndelag","BRB"
"5489",16,2001,7,0,"Kviteseid1","Telemark","1KVB"
"5490",17,2001,7,0,"Selbu_Sl","Trøndelag","SLB"
"5491",18,2001,7,0,"Maarud 1","Hedmark","M1B"
"5492",19,2001,7,0,"Nes 2","Hedmark","OLB"
"5493",20,2001,7,0,"Kongsvinger 2","Hedmark","JCDB"
"5494",21,2001,7,0,"Notodden5","Telemark","5NOB"
"5495",22,2001,7,0,"Fritsøe1","Telemark","1FRB"
"5496",23,2001,7,0,"Notodden4","Telemark","4NOB"
"5497",24,2001,7,0,"verdal_2VB","Trøndelag","2VBB"
"5498",25,2001,7,0,"Truls Holm","Hedmark","THB"
"5499",26,2001,7,0,"Drangedal1","Telemark","1DRB"
"5500",27,2001,7,0,"Furesdal","Telemark","1FYB"
"5501",28,2001,7,0,"Sub_Namdalseid","Trøndelag","1SB"
"5502",29,2001,7,0,"Malvik","Trøndelag","MAB"
"5503",30,2001,7,0,"Drangedal4","Telemark","4DRB"
"5504",31,2001,7,0,"Nome_Cappelen1","Telemark","1CAB"
"5505",32,2001,7,0,"ingen","Trøndelag","1RB"
"5506",33,2001,7,0,"Singsås","Trøndelag","LAB"
"5507",34,2001,7,0,"Stangeskovene Aurskog","Hedmark","SSAB"
"5508",35,2001,7,0,"Hi_tydal","Trøndelag","HIB"
"5509",36,2001,7,0,"Notodden3","Telemark","3NOB"
"5510",37,2001,7,0,"Drangedal3","Telemark","3DRB"
"5511",38,2001,7,0,"steinkjer_1BBb","Trøndelag","1BBB"
"5512",39,2001,7,0,"Selbu_Flub","Trøndelag","FLB"
"5513",40,2001,7,0,"Stangeskovene Eidskog","Hedmark","SSBB"
"5514",41,2001,7,0,"Maarud 3","Hedmark","M3B"
"5515",42,2001,7,0,"Fritsøe2","Telemark","2FRB"
"5516",43,2001,7,0,"Notodden1","Telemark","1NOB"
"5517",44,2001,7,0,"Kviteseid3","Telemark","3KVB"
"5518",45,2001,7,0,"verdal_1vb","Trøndelag","1VBB"
"5519",46,2001,7,0,"Sørum 1","Hedmark","SKB"
"5520",47,2001,7,0,"steinkjer_2BBb","Trøndelag","2BBB"
"5521",0,2002,7,0,"Stig Dæhlen","Hedmark","SDB"
"5522",1,2002,7,0,"Maarud 2","Hedmark","M2B"
"5523",2,2002,7,0,"Nome_Cappelen2","Telemark","2CAB"
"5524",3,2002,7,0,"Eidskog","Hedmark","STSKNB"
"5525",4,2002,7,0,"Notodden6","Telemark","6NOB"
"5526",5,2002,7,0,"namdalseid_1kub","Trøndelag","1KB"
"5527",6,2002,7,0,"Fet 3","Hedmark","FKB"
"5528",7,2002,7,0,"Didrik Holmsen","Hedmark","DHB"
"5529",8,2002,7,0,"Halvard Pramhus","Hedmark","HPB"
"5530",9,2002,7,0,"Selbu_kl","Trøndelag","KLB"
"5531",10,2002,7,0,"Kongsvinger 1","Hedmark","IAAB"
"5532",11,2002,7,0,"Nsb_Verdal","Trøndelag","1NSB"
"5533",12,2002,7,0,"Sl_Tydal","Trøndelag","SEB"
"5534",13,2002,7,0,"Nes 1","Hedmark","DDB"
"5535",14,2002,7,0,"Kviteseid2","Telemark","2KVB"
"5536",15,2002,7,0,"Bratsberg","Trøndelag","BRB"
"5537",16,2002,7,0,"Kviteseid1","Telemark","1KVB"
"5538",17,2002,7,0,"Selbu_Sl","Trøndelag","SLB"
"5539",18,2002,7,0,"Maarud 1","Hedmark","M1B"
"5540",19,2002,7,0,"Nes 2","Hedmark","OLB"
"5541",20,2002,7,0,"Kongsvinger 2","Hedmark","JCDB"
"5542",21,2002,7,0,"Notodden5","Telemark","5NOB"
"5543",22,2002,7,0,"Fritsøe1","Telemark","1FRB"
"5544",23,2002,7,0,"Notodden4","Telemark","4NOB"
"5545",24,2002,7,0,"verdal_2VB","Trøndelag","2VBB"
"5546",25,2002,7,0,"Truls Holm","Hedmark","THB"
"5547",26,2002,7,0,"Drangedal1","Telemark","1DRB"
"5548",27,2002,7,0,"Furesdal","Telemark","1FYB"
"5549",28,2002,7,0,"Sub_Namdalseid","Trøndelag","1SB"
"5550",29,2002,7,0,"Malvik","Trøndelag","MAB"
"5551",30,2002,7,0,"Drangedal4","Telemark","4DRB"
"5552",31,2002,7,0,"Nome_Cappelen1","Telemark","1CAB"
"5553",32,2002,7,0,"ingen","Trøndelag","1RB"
"5554",33,2002,7,0,"Singsås","Trøndelag","LAB"
"5555",34,2002,7,0,"Stangeskovene Aurskog","Hedmark","SSAB"
"5556",35,2002,7,0,"Hi_tydal","Trøndelag","HIB"
"5557",36,2002,7,0,"Notodden3","Telemark","3NOB"
"5558",37,2002,7,0,"Drangedal3","Telemark","3DRB"
"5559",38,2002,7,0,"steinkjer_1BBb","Trøndelag","1BBB"
"5560",39,2002,7,0,"Selbu_Flub","Trøndelag","FLB"
"5561",40,2002,7,0,"Stangeskovene Eidskog","Hedmark","SSBB"
"5562",41,2002,7,0,"Maarud 3","Hedmark","M3B"
"5563",42,2002,7,0,"Fritsøe2","Telemark","2FRB"
"5564",43,2002,7,0,"Notodden1","Telemark","1NOB"
"5565",44,2002,7,0,"Kviteseid3","Telemark","3KVB"
"5566",45,2002,7,0,"verdal_1vb","Trøndelag","1VBB"
"5567",46,2002,7,0,"Sørum 1","Hedmark","SKB"
"5568",47,2002,7,0,"steinkjer_2BBb","Trøndelag","2BBB"
"5569",0,2003,7,0,"Stig Dæhlen","Hedmark","SDB"
"5570",1,2003,7,0,"Maarud 2","Hedmark","M2B"
"5571",2,2003,7,0,"Nome_Cappelen2","Telemark","2CAB"
"5572",3,2003,7,0,"Eidskog","Hedmark","STSKNB"
"5573",4,2003,7,0,"Notodden6","Telemark","6NOB"
"5574",5,2003,7,0,"namdalseid_1kub","Trøndelag","1KB"
"5575",6,2003,7,0,"Fet 3","Hedmark","FKB"
"5576",7,2003,7,0,"Didrik Holmsen","Hedmark","DHB"
"5577",8,2003,7,0,"Halvard Pramhus","Hedmark","HPB"
"5578",9,2003,7,0,"Selbu_kl","Trøndelag","KLB"
"5579",10,2003,7,0,"Kongsvinger 1","Hedmark","IAAB"
"5580",11,2003,7,0,"Nsb_Verdal","Trøndelag","1NSB"
"5581",12,2003,7,0,"Sl_Tydal","Trøndelag","SEB"
"5582",13,2003,7,0,"Nes 1","Hedmark","DDB"
"5583",14,2003,7,0,"Kviteseid2","Telemark","2KVB"
"5584",15,2003,7,0,"Bratsberg","Trøndelag","BRB"
"5585",16,2003,7,0,"Kviteseid1","Telemark","1KVB"
"5586",17,2003,7,0,"Selbu_Sl","Trøndelag","SLB"
"5587",18,2003,7,0,"Maarud 1","Hedmark","M1B"
"5588",19,2003,7,0,"Nes 2","Hedmark","OLB"
"5589",20,2003,7,0,"Kongsvinger 2","Hedmark","JCDB"
"5590",21,2003,7,0,"Notodden5","Telemark","5NOB"
"5591",22,2003,7,0,"Fritsøe1","Telemark","1FRB"
"5592",23,2003,7,0,"Notodden4","Telemark","4NOB"
"5593",24,2003,7,0,"verdal_2VB","Trøndelag","2VBB"
"5594",25,2003,7,0,"Truls Holm","Hedmark","THB"
"5595",26,2003,7,0,"Drangedal1","Telemark","1DRB"
"5596",27,2003,7,0,"Furesdal","Telemark","1FYB"
"5597",28,2003,7,0,"Sub_Namdalseid","Trøndelag","1SB"
"5598",29,2003,7,0,"Malvik","Trøndelag","MAB"
"5599",30,2003,7,0,"Drangedal4","Telemark","4DRB"
"5600",31,2003,7,0,"Nome_Cappelen1","Telemark","1CAB"
"5601",32,2003,7,0,"ingen","Trøndelag","1RB"
"5602",33,2003,7,0,"Singsås","Trøndelag","LAB"
"5603",34,2003,7,0,"Stangeskovene Aurskog","Hedmark","SSAB"
"5604",35,2003,7,0,"Hi_tydal","Trøndelag","HIB"
"5605",36,2003,7,0,"Notodden3","Telemark","3NOB"
"5606",37,2003,7,0,"Drangedal3","Telemark","3DRB"
"5607",38,2003,7,0,"steinkjer_1BBb","Trøndelag","1BBB"
"5608",39,2003,7,0,"Selbu_Flub","Trøndelag","FLB"
"5609",40,2003,7,0,"Stangeskovene Eidskog","Hedmark","SSBB"
"5610",41,2003,7,0,"Maarud 3","Hedmark","M3B"
"5611",42,2003,7,0,"Fritsøe2","Telemark","2FRB"
"5612",43,2003,7,0,"Notodden1","Telemark","1NOB"
"5613",44,2003,7,0,"Kviteseid3","Telemark","3KVB"
"5614",45,2003,7,0,"verdal_1vb","Trøndelag","1VBB"
"5615",46,2003,7,0,"Sørum 1","Hedmark","SKB"
"5616",47,2003,7,0,"steinkjer_2BBb","Trøndelag","2BBB"
"5617",0,2004,7,0,"Stig Dæhlen","Hedmark","SDB"
"5618",1,2004,7,0,"Maarud 2","Hedmark","M2B"
"5619",2,2004,7,0,"Nome_Cappelen2","Telemark","2CAB"
"5620",3,2004,7,0,"Eidskog","Hedmark","STSKNB"
"5621",4,2004,7,0,"Notodden6","Telemark","6NOB"
"5622",5,2004,7,0,"namdalseid_1kub","Trøndelag","1KB"
"5623",6,2004,7,0,"Fet 3","Hedmark","FKB"
"5624",7,2004,7,0,"Didrik Holmsen","Hedmark","DHB"
"5625",8,2004,7,0,"Halvard Pramhus","Hedmark","HPB"
"5626",9,2004,7,0,"Selbu_kl","Trøndelag","KLB"
"5627",10,2004,7,0,"Kongsvinger 1","Hedmark","IAAB"
"5628",11,2004,7,0,"Nsb_Verdal","Trøndelag","1NSB"
"5629",12,2004,7,0,"Sl_Tydal","Trøndelag","SEB"
"5630",13,2004,7,0,"Nes 1","Hedmark","DDB"
"5631",14,2004,7,0,"Kviteseid2","Telemark","2KVB"
"5632",15,2004,7,0,"Bratsberg","Trøndelag","BRB"
"5633",16,2004,7,0,"Kviteseid1","Telemark","1KVB"
"5634",17,2004,7,0,"Selbu_Sl","Trøndelag","SLB"
"5635",18,2004,7,0,"Maarud 1","Hedmark","M1B"
"5636",19,2004,7,0,"Nes 2","Hedmark","OLB"
"5637",20,2004,7,0,"Kongsvinger 2","Hedmark","JCDB"
"5638",21,2004,7,0,"Notodden5","Telemark","5NOB"
"5639",22,2004,7,0,"Fritsøe1","Telemark","1FRB"
"5640",23,2004,7,0,"Notodden4","Telemark","4NOB"
"5641",24,2004,7,0,"verdal_2VB","Trøndelag","2VBB"
"5642",25,2004,7,0,"Truls Holm","Hedmark","THB"
"5643",26,2004,7,0,"Drangedal1","Telemark","1DRB"
"5644",27,2004,7,0,"Furesdal","Telemark","1FYB"
"5645",28,2004,7,0,"Sub_Namdalseid","Trøndelag","1SB"
"5646",29,2004,7,0,"Malvik","Trøndelag","MAB"
"5647",30,2004,7,0,"Drangedal4","Telemark","4DRB"
"5648",31,2004,7,0,"Nome_Cappelen1","Telemark","1CAB"
"5649",32,2004,7,0,"ingen","Trøndelag","1RB"
"5650",33,2004,7,0,"Singsås","Trøndelag","LAB"
"5651",34,2004,7,0,"Stangeskovene Aurskog","Hedmark","SSAB"
"5652",35,2004,7,0,"Hi_tydal","Trøndelag","HIB"
"5653",36,2004,7,0,"Notodden3","Telemark","3NOB"
"5654",37,2004,7,0,"Drangedal3","Telemark","3DRB"
"5655",38,2004,7,0,"steinkjer_1BBb","Trøndelag","1BBB"
"5656",39,2004,7,0,"Selbu_Flub","Trøndelag","FLB"
"5657",40,2004,7,0,"Stangeskovene Eidskog","Hedmark","SSBB"
"5658",41,2004,7,0,"Maarud 3","Hedmark","M3B"
"5659",42,2004,7,0,"Fritsøe2","Telemark","2FRB"
"5660",43,2004,7,0,"Notodden1","Telemark","1NOB"
"5661",44,2004,7,0,"Kviteseid3","Telemark","3KVB"
"5662",45,2004,7,0,"verdal_1vb","Trøndelag","1VBB"
"5663",46,2004,7,0,"Sørum 1","Hedmark","SKB"
"5664",47,2004,7,0,"steinkjer_2BBb","Trøndelag","2BBB"
"5665",0,2005,7,0,"Stig Dæhlen","Hedmark","SDB"
"5666",1,2005,7,0,"Maarud 2","Hedmark","M2B"
"5667",2,2005,7,0,"Nome_Cappelen2","Telemark","2CAB"
"5668",3,2005,7,0,"Eidskog","Hedmark","STSKNB"
"5669",4,2005,7,0,"Notodden6","Telemark","6NOB"
"5670",5,2005,7,0,"namdalseid_1kub","Trøndelag","1KB"
"5671",6,2005,7,0,"Fet 3","Hedmark","FKB"
"5672",7,2005,7,0,"Didrik Holmsen","Hedmark","DHB"
"5673",8,2005,7,0,"Halvard Pramhus","Hedmark","HPB"
"5674",9,2005,7,0,"Selbu_kl","Trøndelag","KLB"
"5675",10,2005,7,0,"Kongsvinger 1","Hedmark","IAAB"
"5676",11,2005,7,0,"Nsb_Verdal","Trøndelag","1NSB"
"5677",12,2005,7,0,"Sl_Tydal","Trøndelag","SEB"
"5678",13,2005,7,0,"Nes 1","Hedmark","DDB"
"5679",14,2005,7,0,"Kviteseid2","Telemark","2KVB"
"5680",15,2005,7,0,"Bratsberg","Trøndelag","BRB"
"5681",16,2005,7,0,"Kviteseid1","Telemark","1KVB"
"5682",17,2005,7,0,"Selbu_Sl","Trøndelag","SLB"
"5683",18,2005,7,0,"Maarud 1","Hedmark","M1B"
"5684",19,2005,7,0,"Nes 2","Hedmark","OLB"
"5685",20,2005,7,0,"Kongsvinger 2","Hedmark","JCDB"
"5686",21,2005,7,0,"Notodden5","Telemark","5NOB"
"5687",22,2005,7,0,"Fritsøe1","Telemark","1FRB"
"5688",23,2005,7,0,"Notodden4","Telemark","4NOB"
"5689",24,2005,7,0,"verdal_2VB","Trøndelag","2VBB"
"5690",25,2005,7,0,"Truls Holm","Hedmark","THB"
"5691",26,2005,7,0,"Drangedal1","Telemark","1DRB"
"5692",27,2005,7,0,"Furesdal","Telemark","1FYB"
"5693",28,2005,7,0,"Sub_Namdalseid","Trøndelag","1SB"
"5694",29,2005,7,0,"Malvik","Trøndelag","MAB"
"5695",30,2005,7,0,"Drangedal4","Telemark","4DRB"
"5696",31,2005,7,0,"Nome_Cappelen1","Telemark","1CAB"
"5697",32,2005,7,0,"ingen","Trøndelag","1RB"
"5698",33,2005,7,0,"Singsås","Trøndelag","LAB"
"5699",34,2005,7,0,"Stangeskovene Aurskog","Hedmark","SSAB"
"5700",35,2005,7,0,"Hi_tydal","Trøndelag","HIB"
"5701",36,2005,7,0,"Notodden3","Telemark","3NOB"
"5702",37,2005,7,0,"Drangedal3","Telemark","3DRB"
"5703",38,2005,7,0,"steinkjer_1BBb","Trøndelag","1BBB"
"5704",39,2005,7,0,"Selbu_Flub","Trøndelag","FLB"
"5705",40,2005,7,0,"Stangeskovene Eidskog","Hedmark","SSBB"
"5706",41,2005,7,0,"Maarud 3","Hedmark","M3B"
"5707",42,2005,7,0,"Fritsøe2","Telemark","2FRB"
"5708",43,2005,7,0,"Notodden1","Telemark","1NOB"
"5709",44,2005,7,0,"Kviteseid3","Telemark","3KVB"
"5710",45,2005,7,0,"verdal_1vb","Trøndelag","1VBB"
"5711",46,2005,7,0,"Sørum 1","Hedmark","SKB"
"5712",47,2005,7,0,"steinkjer_2BBb","Trøndelag","2BBB"
"5713",0,2006,7,0,"Stig Dæhlen","Hedmark","SDB"
"5714",1,2006,7,0,"Maarud 2","Hedmark","M2B"
"5715",2,2006,7,0,"Nome_Cappelen2","Telemark","2CAB"
"5716",3,2006,7,0,"Eidskog","Hedmark","STSKNB"
"5717",4,2006,7,0,"Notodden6","Telemark","6NOB"
"5718",5,2006,7,0,"namdalseid_1kub","Trøndelag","1KB"
"5719",6,2006,7,0,"Fet 3","Hedmark","FKB"
"5720",7,2006,7,0,"Didrik Holmsen","Hedmark","DHB"
"5721",8,2006,7,0,"Halvard Pramhus","Hedmark","HPB"
"5722",9,2006,7,0,"Selbu_kl","Trøndelag","KLB"
"5723",10,2006,7,0,"Kongsvinger 1","Hedmark","IAAB"
"5724",11,2006,7,0,"Nsb_Verdal","Trøndelag","1NSB"
"5725",12,2006,7,0,"Sl_Tydal","Trøndelag","SEB"
"5726",13,2006,7,0,"Nes 1","Hedmark","DDB"
"5727",14,2006,7,0,"Kviteseid2","Telemark","2KVB"
"5728",15,2006,7,0,"Bratsberg","Trøndelag","BRB"
"5729",16,2006,7,0,"Kviteseid1","Telemark","1KVB"
"5730",17,2006,7,0,"Selbu_Sl","Trøndelag","SLB"
"5731",18,2006,7,0,"Maarud 1","Hedmark","M1B"
"5732",19,2006,7,0,"Nes 2","Hedmark","OLB"
"5733",20,2006,7,0,"Kongsvinger 2","Hedmark","JCDB"
"5734",21,2006,7,0,"Notodden5","Telemark","5NOB"
"5735",22,2006,7,0,"Fritsøe1","Telemark","1FRB"
"5736",23,2006,7,0,"Notodden4","Telemark","4NOB"
"5737",24,2006,7,0,"verdal_2VB","Trøndelag","2VBB"
"5738",25,2006,7,0,"Truls Holm","Hedmark","THB"
"5739",26,2006,7,0,"Drangedal1","Telemark","1DRB"
"5740",27,2006,7,0,"Furesdal","Telemark","1FYB"
"5741",28,2006,7,0,"Sub_Namdalseid","Trøndelag","1SB"
"5742",29,2006,7,0,"Malvik","Trøndelag","MAB"
"5743",30,2006,7,0,"Drangedal4","Telemark","4DRB"
"5744",31,2006,7,0,"Nome_Cappelen1","Telemark","1CAB"
"5745",32,2006,7,0,"ingen","Trøndelag","1RB"
"5746",33,2006,7,0,"Singsås","Trøndelag","LAB"
"5747",34,2006,7,0,"Stangeskovene Aurskog","Hedmark","SSAB"
"5748",35,2006,7,0,"Hi_tydal","Trøndelag","HIB"
"5749",36,2006,7,0,"Notodden3","Telemark","3NOB"
"5750",37,2006,7,0,"Drangedal3","Telemark","3DRB"
"5751",38,2006,7,0,"steinkjer_1BBb","Trøndelag","1BBB"
"5752",39,2006,7,0,"Selbu_Flub","Trøndelag","FLB"
"5753",40,2006,7,0,"Stangeskovene Eidskog","Hedmark","SSBB"
"5754",41,2006,7,0,"Maarud 3","Hedmark","M3B"
"5755",42,2006,7,0,"Fritsøe2","Telemark","2FRB"
"5756",43,2006,7,0,"Notodden1","Telemark","1NOB"
"5757",44,2006,7,0,"Kviteseid3","Telemark","3KVB"
"5758",45,2006,7,0,"verdal_1vb","Trøndelag","1VBB"
"5759",46,2006,7,0,"Sørum 1","Hedmark","SKB"
"5760",47,2006,7,0,"steinkjer_2BBb","Trøndelag","2BBB"
